Output from Varactor Board,,,
"27-Jul-2021, 12:46:37",,,
5.2452,-0.86136,0.508,-0.43757
5.2454,-0.8613,0.5081,-0.43762
5.2455,-0.86124,0.5082,-0.43768
5.2456,-0.86118,0.5083,-0.43774
5.2457,-0.86112,0.5084,-0.43779
5.2458,-0.86106,0.5085,-0.43785
5.2459,-0.86101,0.5086,-0.4379
5.2461,-0.86095,0.50869,-0.43796
5.2462,-0.86089,0.50879,-0.43802
5.2463,-0.86083,0.50889,-0.43807
5.2464,-0.86077,0.50899,-0.43813
5.2465,-0.86071,0.50909,-0.43818
5.2466,-0.86065,0.50919,-0.43824
5.2468,-0.86059,0.50929,-0.43829
5.2469,-0.86053,0.50939,-0.43835
5.247,-0.86048,0.50949,-0.4384
5.2471,-0.86042,0.50959,-0.43846
5.2472,-0.86036,0.50969,-0.43852
5.2473,-0.8603,0.50979,-0.43857
5.2474,-0.86024,0.50989,-0.43863
5.2476,-0.86018,0.50999,-0.43868
5.2477,-0.86012,0.51009,-0.43874
5.2478,-0.86006,0.51019,-0.43879
5.2479,-0.86,0.51029,-0.43885
5.248,-0.85994,0.51039,-0.4389
5.2481,-0.85989,0.51049,-0.43896
5.2483,-0.85983,0.51059,-0.43902
5.2484,-0.85977,0.51069,-0.43907
5.2485,-0.85971,0.51078,-0.43913
5.2486,-0.85965,0.51088,-0.43918
5.2487,-0.85959,0.51098,-0.43924
5.2488,-0.85953,0.51108,-0.43929
5.2489,-0.85947,0.51118,-0.43935
5.2491,-0.85941,0.51128,-0.4394
5.2492,-0.85935,0.51138,-0.43946
5.2493,-0.85929,0.51148,-0.43951
5.2494,-0.85924,0.51158,-0.43957
5.2495,-0.85918,0.51168,-0.43962
5.2496,-0.85912,0.51178,-0.43968
5.2498,-0.85906,0.51188,-0.43973
5.2499,-0.859,0.51198,-0.43979
5.25,-0.85894,0.51208,-0.43984
5.2501,-0.85888,0.51218,-0.4399
5.2502,-0.85882,0.51228,-0.43995
5.2503,-0.85876,0.51237,-0.44001
5.2505,-0.8587,0.51247,-0.44006
5.2506,-0.85864,0.51257,-0.44012
5.2507,-0.85858,0.51267,-0.44017
5.2508,-0.85852,0.51277,-0.44023
5.2509,-0.85847,0.51287,-0.44028
5.251,-0.85841,0.51297,-0.44034
5.2511,-0.85835,0.51307,-0.44039
5.2513,-0.85829,0.51317,-0.44045
5.2514,-0.85823,0.51327,-0.4405
5.2515,-0.85817,0.51337,-0.44056
5.2516,-0.85811,0.51347,-0.44061
5.2517,-0.85805,0.51357,-0.44067
5.2518,-0.85799,0.51367,-0.44072
5.252,-0.85793,0.51376,-0.44077
5.2521,-0.85787,0.51386,-0.44083
5.2522,-0.85781,0.51396,-0.44088
5.2523,-0.85775,0.51406,-0.44094
5.2524,-0.85769,0.51416,-0.44099
5.2525,-0.85763,0.51426,-0.44105
5.2527,-0.85757,0.51436,-0.4411
5.2528,-0.85751,0.51446,-0.44116
5.2529,-0.85746,0.51456,-0.44121
5.253,-0.8574,0.51466,-0.44127
5.2531,-0.85734,0.51476,-0.44132
5.2532,-0.85728,0.51486,-0.44137
5.2533,-0.85722,0.51495,-0.44143
5.2535,-0.85716,0.51505,-0.44148
5.2536,-0.8571,0.51515,-0.44154
5.2537,-0.85704,0.51525,-0.44159
5.2538,-0.85698,0.51535,-0.44165
5.2539,-0.85692,0.51545,-0.4417
5.254,-0.85686,0.51555,-0.44175
5.2542,-0.8568,0.51565,-0.44181
5.2543,-0.85674,0.51575,-0.44186
5.2544,-0.85668,0.51585,-0.44192
5.2545,-0.85662,0.51595,-0.44197
5.2546,-0.85656,0.51605,-0.44202
5.2547,-0.8565,0.51614,-0.44208
5.2548,-0.85644,0.51624,-0.44213
5.255,-0.85638,0.51634,-0.44219
5.2551,-0.85632,0.51644,-0.44224
5.2552,-0.85626,0.51654,-0.44229
5.2553,-0.8562,0.51664,-0.44235
5.2554,-0.85614,0.51674,-0.4424
5.2555,-0.85608,0.51684,-0.44246
5.2557,-0.85602,0.51694,-0.44251
5.2558,-0.85596,0.51704,-0.44256
5.2559,-0.8559,0.51713,-0.44262
5.256,-0.85584,0.51723,-0.44267
5.2561,-0.85578,0.51733,-0.44273
5.2562,-0.85572,0.51743,-0.44278
5.2564,-0.85566,0.51753,-0.44283
5.2565,-0.8556,0.51763,-0.44289
5.2566,-0.85555,0.51773,-0.44294
5.2567,-0.85549,0.51783,-0.44299
5.2568,-0.85543,0.51793,-0.44305
5.2569,-0.85537,0.51803,-0.4431
5.257,-0.85531,0.51812,-0.44315
5.2572,-0.85525,0.51822,-0.44321
5.2573,-0.85519,0.51832,-0.44326
5.2574,-0.85513,0.51842,-0.44331
5.2575,-0.85507,0.51852,-0.44337
5.2576,-0.85501,0.51862,-0.44342
5.2577,-0.85495,0.51872,-0.44348
5.2579,-0.85489,0.51882,-0.44353
5.258,-0.85483,0.51892,-0.44358
5.2581,-0.85477,0.51901,-0.44364
5.2582,-0.85471,0.51911,-0.44369
5.2583,-0.85465,0.51921,-0.44374
5.2584,-0.85459,0.51931,-0.4438
5.2585,-0.85453,0.51941,-0.44385
5.2587,-0.85447,0.51951,-0.4439
5.2588,-0.85441,0.51961,-0.44396
5.2589,-0.85435,0.51971,-0.44401
5.259,-0.85428,0.5198,-0.44406
5.2591,-0.85422,0.5199,-0.44411
5.2592,-0.85416,0.52,-0.44417
5.2594,-0.8541,0.5201,-0.44422
5.2595,-0.85404,0.5202,-0.44427
5.2596,-0.85398,0.5203,-0.44433
5.2597,-0.85392,0.5204,-0.44438
5.2598,-0.85386,0.5205,-0.44443
5.2599,-0.8538,0.5206,-0.44449
5.2601,-0.85374,0.52069,-0.44454
5.2602,-0.85368,0.52079,-0.44459
5.2603,-0.85362,0.52089,-0.44464
5.2604,-0.85356,0.52099,-0.4447
5.2605,-0.8535,0.52109,-0.44475
5.2606,-0.85344,0.52119,-0.4448
5.2607,-0.85338,0.52129,-0.44486
5.2609,-0.85332,0.52139,-0.44491
5.261,-0.85326,0.52148,-0.44496
5.2611,-0.8532,0.52158,-0.44501
5.2612,-0.85314,0.52168,-0.44507
5.2613,-0.85308,0.52178,-0.44512
5.2614,-0.85302,0.52188,-0.44517
5.2616,-0.85296,0.52198,-0.44523
5.2617,-0.8529,0.52208,-0.44528
5.2618,-0.85284,0.52217,-0.44533
5.2619,-0.85278,0.52227,-0.44538
5.262,-0.85272,0.52237,-0.44544
5.2621,-0.85266,0.52247,-0.44549
5.2623,-0.8526,0.52257,-0.44554
5.2624,-0.85254,0.52267,-0.44559
5.2625,-0.85248,0.52277,-0.44565
5.2626,-0.85242,0.52286,-0.4457
5.2627,-0.85236,0.52296,-0.44575
5.2628,-0.85229,0.52306,-0.4458
5.2629,-0.85223,0.52316,-0.44586
5.2631,-0.85217,0.52326,-0.44591
5.2632,-0.85211,0.52336,-0.44596
5.2633,-0.85205,0.52346,-0.44601
5.2634,-0.85199,0.52355,-0.44606
5.2635,-0.85193,0.52365,-0.44612
5.2636,-0.85187,0.52375,-0.44617
5.2638,-0.85181,0.52385,-0.44622
5.2639,-0.85175,0.52395,-0.44627
5.264,-0.85169,0.52405,-0.44633
5.2641,-0.85163,0.52415,-0.44638
5.2642,-0.85157,0.52424,-0.44643
5.2643,-0.85151,0.52434,-0.44648
5.2644,-0.85145,0.52444,-0.44653
5.2646,-0.85139,0.52454,-0.44659
5.2647,-0.85133,0.52464,-0.44664
5.2648,-0.85126,0.52474,-0.44669
5.2649,-0.8512,0.52484,-0.44674
5.265,-0.85114,0.52493,-0.44679
5.2651,-0.85108,0.52503,-0.44685
5.2653,-0.85102,0.52513,-0.4469
5.2654,-0.85096,0.52523,-0.44695
5.2655,-0.8509,0.52533,-0.447
5.2656,-0.85084,0.52543,-0.44705
5.2657,-0.85078,0.52552,-0.4471
5.2658,-0.85072,0.52562,-0.44716
5.266,-0.85066,0.52572,-0.44721
5.2661,-0.8506,0.52582,-0.44726
5.2662,-0.85054,0.52592,-0.44731
5.2663,-0.85047,0.52602,-0.44736
5.2664,-0.85041,0.52611,-0.44742
5.2665,-0.85035,0.52621,-0.44747
5.2666,-0.85029,0.52631,-0.44752
5.2668,-0.85023,0.52641,-0.44757
5.2669,-0.85017,0.52651,-0.44762
5.267,-0.85011,0.52661,-0.44767
5.2671,-0.85005,0.5267,-0.44772
5.2672,-0.84999,0.5268,-0.44778
5.2673,-0.84993,0.5269,-0.44783
5.2675,-0.84987,0.527,-0.44788
5.2676,-0.8498,0.5271,-0.44793
5.2677,-0.84974,0.5272,-0.44798
5.2678,-0.84968,0.52729,-0.44803
5.2679,-0.84962,0.52739,-0.44808
5.268,-0.84956,0.52749,-0.44814
5.2681,-0.8495,0.52759,-0.44819
5.2683,-0.84944,0.52769,-0.44824
5.2684,-0.84938,0.52779,-0.44829
5.2685,-0.84932,0.52788,-0.44834
5.2686,-0.84926,0.52798,-0.44839
5.2687,-0.84919,0.52808,-0.44844
5.2688,-0.84913,0.52818,-0.44849
5.269,-0.84907,0.52828,-0.44855
5.2691,-0.84901,0.52838,-0.4486
5.2692,-0.84895,0.52847,-0.44865
5.2693,-0.84889,0.52857,-0.4487
5.2694,-0.84883,0.52867,-0.44875
5.2695,-0.84877,0.52877,-0.4488
5.2697,-0.84871,0.52887,-0.44885
5.2698,-0.84864,0.52896,-0.4489
5.2699,-0.84858,0.52906,-0.44895
5.27,-0.84852,0.52916,-0.449
5.2701,-0.84846,0.52926,-0.44906
5.2702,-0.8484,0.52936,-0.44911
5.2703,-0.84834,0.52945,-0.44916
5.2705,-0.84828,0.52955,-0.44921
5.2706,-0.84822,0.52965,-0.44926
5.2707,-0.84815,0.52975,-0.44931
5.2708,-0.84809,0.52985,-0.44936
5.2709,-0.84803,0.52995,-0.44941
5.271,-0.84797,0.53004,-0.44946
5.2712,-0.84791,0.53014,-0.44951
5.2713,-0.84785,0.53024,-0.44956
5.2714,-0.84779,0.53034,-0.44961
5.2715,-0.84773,0.53044,-0.44966
5.2716,-0.84766,0.53053,-0.44971
5.2717,-0.8476,0.53063,-0.44976
5.2719,-0.84754,0.53073,-0.44982
5.272,-0.84748,0.53083,-0.44987
5.2721,-0.84742,0.53093,-0.44992
5.2722,-0.84736,0.53102,-0.44997
5.2723,-0.8473,0.53112,-0.45002
5.2724,-0.84723,0.53122,-0.45007
5.2725,-0.84717,0.53132,-0.45012
5.2727,-0.84711,0.53142,-0.45017
5.2728,-0.84705,0.53151,-0.45022
5.2729,-0.84699,0.53161,-0.45027
5.273,-0.84693,0.53171,-0.45032
5.2731,-0.84687,0.53181,-0.45037
5.2732,-0.8468,0.53191,-0.45042
5.2734,-0.84674,0.532,-0.45047
5.2735,-0.84668,0.5321,-0.45052
5.2736,-0.84662,0.5322,-0.45057
5.2737,-0.84656,0.5323,-0.45062
5.2738,-0.8465,0.5324,-0.45067
5.2739,-0.84643,0.53249,-0.45072
5.274,-0.84637,0.53259,-0.45077
5.2742,-0.84631,0.53269,-0.45082
5.2743,-0.84625,0.53279,-0.45087
5.2744,-0.84619,0.53288,-0.45092
5.2745,-0.84613,0.53298,-0.45097
5.2746,-0.84606,0.53308,-0.45102
5.2747,-0.846,0.53318,-0.45107
5.2749,-0.84594,0.53328,-0.45112
5.275,-0.84588,0.53337,-0.45117
5.2751,-0.84582,0.53347,-0.45122
5.2752,-0.84576,0.53357,-0.45127
5.2753,-0.84569,0.53367,-0.45132
5.2754,-0.84563,0.53377,-0.45137
5.2756,-0.84557,0.53386,-0.45142
5.2757,-0.84551,0.53396,-0.45147
5.2758,-0.84545,0.53406,-0.45152
5.2759,-0.84539,0.53416,-0.45157
5.276,-0.84532,0.53425,-0.45162
5.2761,-0.84526,0.53435,-0.45167
5.2762,-0.8452,0.53445,-0.45172
5.2764,-0.84514,0.53455,-0.45177
5.2765,-0.84508,0.53465,-0.45182
5.2766,-0.84501,0.53474,-0.45187
5.2767,-0.84495,0.53484,-0.45192
5.2768,-0.84489,0.53494,-0.45196
5.2769,-0.84483,0.53504,-0.45201
5.2771,-0.84477,0.53513,-0.45206
5.2772,-0.84471,0.53523,-0.45211
5.2773,-0.84464,0.53533,-0.45216
5.2774,-0.84458,0.53543,-0.45221
5.2775,-0.84452,0.53552,-0.45226
5.2776,-0.84446,0.53562,-0.45231
5.2777,-0.8444,0.53572,-0.45236
5.2779,-0.84433,0.53582,-0.45241
5.278,-0.84427,0.53592,-0.45246
5.2781,-0.84421,0.53601,-0.45251
5.2782,-0.84415,0.53611,-0.45256
5.2783,-0.84409,0.53621,-0.45261
5.2784,-0.84402,0.53631,-0.45265
5.2786,-0.84396,0.5364,-0.4527
5.2787,-0.8439,0.5365,-0.45275
5.2788,-0.84384,0.5366,-0.4528
5.2789,-0.84378,0.5367,-0.45285
5.279,-0.84371,0.53679,-0.4529
5.2791,-0.84365,0.53689,-0.45295
5.2793,-0.84359,0.53699,-0.453
5.2794,-0.84353,0.53709,-0.45305
5.2795,-0.84346,0.53718,-0.4531
5.2796,-0.8434,0.53728,-0.45314
5.2797,-0.84334,0.53738,-0.45319
5.2798,-0.84328,0.53748,-0.45324
5.2799,-0.84322,0.53757,-0.45329
5.2801,-0.84315,0.53767,-0.45334
5.2802,-0.84309,0.53777,-0.45339
5.2803,-0.84303,0.53787,-0.45344
5.2804,-0.84297,0.53796,-0.45349
5.2805,-0.84291,0.53806,-0.45354
5.2806,-0.84284,0.53816,-0.45358
5.2808,-0.84278,0.53826,-0.45363
5.2809,-0.84272,0.53835,-0.45368
5.281,-0.84266,0.53845,-0.45373
5.2811,-0.84259,0.53855,-0.45378
5.2812,-0.84253,0.53865,-0.45383
5.2813,-0.84247,0.53874,-0.45388
5.2815,-0.84241,0.53884,-0.45392
5.2816,-0.84234,0.53894,-0.45397
5.2817,-0.84228,0.53904,-0.45402
5.2818,-0.84222,0.53913,-0.45407
5.2819,-0.84216,0.53923,-0.45412
5.282,-0.8421,0.53933,-0.45417
5.2821,-0.84203,0.53943,-0.45421
5.2823,-0.84197,0.53952,-0.45426
5.2824,-0.84191,0.53962,-0.45431
5.2825,-0.84185,0.53972,-0.45436
5.2826,-0.84178,0.53982,-0.45441
5.2827,-0.84172,0.53991,-0.45446
5.2828,-0.84166,0.54001,-0.4545
5.283,-0.8416,0.54011,-0.45455
5.2831,-0.84153,0.54021,-0.4546
5.2832,-0.84147,0.5403,-0.45465
5.2833,-0.84141,0.5404,-0.4547
5.2834,-0.84135,0.5405,-0.45475
5.2835,-0.84128,0.54059,-0.45479
5.2836,-0.84122,0.54069,-0.45484
5.2838,-0.84116,0.54079,-0.45489
5.2839,-0.8411,0.54089,-0.45494
5.284,-0.84103,0.54098,-0.45499
5.2841,-0.84097,0.54108,-0.45503
5.2842,-0.84091,0.54118,-0.45508
5.2843,-0.84085,0.54128,-0.45513
5.2845,-0.84078,0.54137,-0.45518
5.2846,-0.84072,0.54147,-0.45522
5.2847,-0.84066,0.54157,-0.45527
5.2848,-0.84059,0.54166,-0.45532
5.2849,-0.84053,0.54176,-0.45537
5.285,-0.84047,0.54186,-0.45542
5.2852,-0.84041,0.54196,-0.45546
5.2853,-0.84034,0.54205,-0.45551
5.2854,-0.84028,0.54215,-0.45556
5.2855,-0.84022,0.54225,-0.45561
5.2856,-0.84016,0.54234,-0.45565
5.2857,-0.84009,0.54244,-0.4557
5.2858,-0.84003,0.54254,-0.45575
5.286,-0.83997,0.54264,-0.4558
5.2861,-0.8399,0.54273,-0.45584
5.2862,-0.83984,0.54283,-0.45589
5.2863,-0.83978,0.54293,-0.45594
5.2864,-0.83972,0.54302,-0.45599
5.2865,-0.83965,0.54312,-0.45603
5.2867,-0.83959,0.54322,-0.45608
5.2868,-0.83953,0.54332,-0.45613
5.2869,-0.83947,0.54341,-0.45618
5.287,-0.8394,0.54351,-0.45622
5.2871,-0.83934,0.54361,-0.45627
5.2872,-0.83928,0.5437,-0.45632
5.2873,-0.83921,0.5438,-0.45637
5.2875,-0.83915,0.5439,-0.45641
5.2876,-0.83909,0.544,-0.45646
5.2877,-0.83903,0.54409,-0.45651
5.2878,-0.83896,0.54419,-0.45655
5.2879,-0.8389,0.54429,-0.4566
5.288,-0.83884,0.54438,-0.45665
5.2882,-0.83877,0.54448,-0.4567
5.2883,-0.83871,0.54458,-0.45674
5.2884,-0.83865,0.54467,-0.45679
5.2885,-0.83858,0.54477,-0.45684
5.2886,-0.83852,0.54487,-0.45688
5.2887,-0.83846,0.54497,-0.45693
5.2889,-0.8384,0.54506,-0.45698
5.289,-0.83833,0.54516,-0.45703
5.2891,-0.83827,0.54526,-0.45707
5.2892,-0.83821,0.54535,-0.45712
5.2893,-0.83814,0.54545,-0.45717
5.2894,-0.83808,0.54555,-0.45721
5.2895,-0.83802,0.54564,-0.45726
5.2897,-0.83795,0.54574,-0.45731
5.2898,-0.83789,0.54584,-0.45735
5.2899,-0.83783,0.54594,-0.4574
5.29,-0.83776,0.54603,-0.45745
5.2901,-0.8377,0.54613,-0.45749
5.2902,-0.83764,0.54623,-0.45754
5.2904,-0.83757,0.54632,-0.45759
5.2905,-0.83751,0.54642,-0.45763
5.2906,-0.83745,0.54652,-0.45768
5.2907,-0.83739,0.54661,-0.45773
5.2908,-0.83732,0.54671,-0.45777
5.2909,-0.83726,0.54681,-0.45782
5.2911,-0.8372,0.5469,-0.45787
5.2912,-0.83713,0.547,-0.45791
5.2913,-0.83707,0.5471,-0.45796
5.2914,-0.83701,0.54719,-0.458
5.2915,-0.83694,0.54729,-0.45805
5.2916,-0.83688,0.54739,-0.4581
5.2917,-0.83682,0.54748,-0.45814
5.2919,-0.83675,0.54758,-0.45819
5.292,-0.83669,0.54768,-0.45824
5.2921,-0.83663,0.54778,-0.45828
5.2922,-0.83656,0.54787,-0.45833
5.2923,-0.8365,0.54797,-0.45838
5.2924,-0.83644,0.54807,-0.45842
5.2926,-0.83637,0.54816,-0.45847
5.2927,-0.83631,0.54826,-0.45851
5.2928,-0.83625,0.54836,-0.45856
5.2929,-0.83618,0.54845,-0.45861
5.293,-0.83612,0.54855,-0.45865
5.2931,-0.83605,0.54865,-0.4587
5.2932,-0.83599,0.54874,-0.45874
5.2934,-0.83593,0.54884,-0.45879
5.2935,-0.83586,0.54894,-0.45884
5.2936,-0.8358,0.54903,-0.45888
5.2937,-0.83574,0.54913,-0.45893
5.2938,-0.83567,0.54923,-0.45897
5.2939,-0.83561,0.54932,-0.45902
5.2941,-0.83555,0.54942,-0.45907
5.2942,-0.83548,0.54952,-0.45911
5.2943,-0.83542,0.54961,-0.45916
5.2944,-0.83536,0.54971,-0.4592
5.2945,-0.83529,0.54981,-0.45925
5.2946,-0.83523,0.5499,-0.45929
5.2948,-0.83517,0.55,-0.45934
5.2949,-0.8351,0.5501,-0.45939
5.295,-0.83504,0.55019,-0.45943
5.2951,-0.83497,0.55029,-0.45948
5.2952,-0.83491,0.55039,-0.45952
5.2953,-0.83485,0.55048,-0.45957
5.2954,-0.83478,0.55058,-0.45961
5.2956,-0.83472,0.55068,-0.45966
5.2957,-0.83466,0.55077,-0.4597
5.2958,-0.83459,0.55087,-0.45975
5.2959,-0.83453,0.55096,-0.4598
5.296,-0.83446,0.55106,-0.45984
5.2961,-0.8344,0.55116,-0.45989
5.2963,-0.83434,0.55125,-0.45993
5.2964,-0.83427,0.55135,-0.45998
5.2965,-0.83421,0.55145,-0.46002
5.2966,-0.83415,0.55154,-0.46007
5.2967,-0.83408,0.55164,-0.46011
5.2968,-0.83402,0.55174,-0.46016
5.2969,-0.83395,0.55183,-0.4602
5.2971,-0.83389,0.55193,-0.46025
5.2972,-0.83383,0.55203,-0.46029
5.2973,-0.83376,0.55212,-0.46034
5.2974,-0.8337,0.55222,-0.46038
5.2975,-0.83364,0.55232,-0.46043
5.2976,-0.83357,0.55241,-0.46047
5.2978,-0.83351,0.55251,-0.46052
5.2979,-0.83344,0.5526,-0.46056
5.298,-0.83338,0.5527,-0.46061
5.2981,-0.83332,0.5528,-0.46065
5.2982,-0.83325,0.55289,-0.4607
5.2983,-0.83319,0.55299,-0.46074
5.2985,-0.83312,0.55309,-0.46079
5.2986,-0.83306,0.55318,-0.46083
5.2987,-0.833,0.55328,-0.46088
5.2988,-0.83293,0.55338,-0.46092
5.2989,-0.83287,0.55347,-0.46097
5.299,-0.8328,0.55357,-0.46101
5.2991,-0.83274,0.55366,-0.46106
5.2993,-0.83268,0.55376,-0.4611
5.2994,-0.83261,0.55386,-0.46115
5.2995,-0.83255,0.55395,-0.46119
5.2996,-0.83248,0.55405,-0.46124
5.2997,-0.83242,0.55415,-0.46128
5.2998,-0.83236,0.55424,-0.46133
5.3,-0.83229,0.55434,-0.46137
5.3001,-0.83223,0.55443,-0.46142
5.3002,-0.83216,0.55453,-0.46146
5.3003,-0.8321,0.55463,-0.4615
5.3004,-0.83203,0.55472,-0.46155
5.3005,-0.83197,0.55482,-0.46159
5.3007,-0.83191,0.55492,-0.46164
5.3008,-0.83184,0.55501,-0.46168
5.3009,-0.83178,0.55511,-0.46173
5.301,-0.83171,0.5552,-0.46177
5.3011,-0.83165,0.5553,-0.46182
5.3012,-0.83159,0.5554,-0.46186
5.3013,-0.83152,0.55549,-0.4619
5.3015,-0.83146,0.55559,-0.46195
5.3016,-0.83139,0.55569,-0.46199
5.3017,-0.83133,0.55578,-0.46204
5.3018,-0.83126,0.55588,-0.46208
5.3019,-0.8312,0.55597,-0.46213
5.302,-0.83114,0.55607,-0.46217
5.3022,-0.83107,0.55617,-0.46221
5.3023,-0.83101,0.55626,-0.46226
5.3024,-0.83094,0.55636,-0.4623
5.3025,-0.83088,0.55645,-0.46235
5.3026,-0.83081,0.55655,-0.46239
5.3027,-0.83075,0.55665,-0.46243
5.3028,-0.83068,0.55674,-0.46248
5.303,-0.83062,0.55684,-0.46252
5.3031,-0.83056,0.55693,-0.46257
5.3032,-0.83049,0.55703,-0.46261
5.3033,-0.83043,0.55713,-0.46265
5.3034,-0.83036,0.55722,-0.4627
5.3035,-0.8303,0.55732,-0.46274
5.3037,-0.83023,0.55742,-0.46278
5.3038,-0.83017,0.55751,-0.46283
5.3039,-0.8301,0.55761,-0.46287
5.304,-0.83004,0.5577,-0.46292
5.3041,-0.82998,0.5578,-0.46296
5.3042,-0.82991,0.5579,-0.463
5.3044,-0.82985,0.55799,-0.46305
5.3045,-0.82978,0.55809,-0.46309
5.3046,-0.82972,0.55818,-0.46313
5.3047,-0.82965,0.55828,-0.46318
5.3048,-0.82959,0.55838,-0.46322
5.3049,-0.82952,0.55847,-0.46327
5.305,-0.82946,0.55857,-0.46331
5.3052,-0.82939,0.55866,-0.46335
5.3053,-0.82933,0.55876,-0.4634
5.3054,-0.82927,0.55885,-0.46344
5.3055,-0.8292,0.55895,-0.46348
5.3056,-0.82914,0.55905,-0.46353
5.3057,-0.82907,0.55914,-0.46357
5.3059,-0.82901,0.55924,-0.46361
5.306,-0.82894,0.55933,-0.46366
5.3061,-0.82888,0.55943,-0.4637
5.3062,-0.82881,0.55953,-0.46374
5.3063,-0.82875,0.55962,-0.46379
5.3064,-0.82868,0.55972,-0.46383
5.3065,-0.82862,0.55981,-0.46387
5.3067,-0.82855,0.55991,-0.46392
5.3068,-0.82849,0.56001,-0.46396
5.3069,-0.82842,0.5601,-0.464
5.307,-0.82836,0.5602,-0.46404
5.3071,-0.82829,0.56029,-0.46409
5.3072,-0.82823,0.56039,-0.46413
5.3074,-0.82817,0.56048,-0.46417
5.3075,-0.8281,0.56058,-0.46422
5.3076,-0.82804,0.56068,-0.46426
5.3077,-0.82797,0.56077,-0.4643
5.3078,-0.82791,0.56087,-0.46435
5.3079,-0.82784,0.56096,-0.46439
5.3081,-0.82778,0.56106,-0.46443
5.3082,-0.82771,0.56115,-0.46447
5.3083,-0.82765,0.56125,-0.46452
5.3084,-0.82758,0.56135,-0.46456
5.3085,-0.82752,0.56144,-0.4646
5.3086,-0.82745,0.56154,-0.46464
5.3087,-0.82739,0.56163,-0.46469
5.3089,-0.82732,0.56173,-0.46473
5.309,-0.82726,0.56182,-0.46477
5.3091,-0.82719,0.56192,-0.46482
5.3092,-0.82713,0.56202,-0.46486
5.3093,-0.82706,0.56211,-0.4649
5.3094,-0.827,0.56221,-0.46494
5.3096,-0.82693,0.5623,-0.46499
5.3097,-0.82687,0.5624,-0.46503
5.3098,-0.8268,0.56249,-0.46507
5.3099,-0.82674,0.56259,-0.46511
5.31,-0.82667,0.56269,-0.46516
5.3101,-0.82661,0.56278,-0.4652
5.3103,-0.82654,0.56288,-0.46524
5.3104,-0.82648,0.56297,-0.46528
5.3105,-0.82641,0.56307,-0.46533
5.3106,-0.82635,0.56316,-0.46537
5.3107,-0.82628,0.56326,-0.46541
5.3108,-0.82622,0.56335,-0.46545
5.3109,-0.82615,0.56345,-0.46549
5.3111,-0.82608,0.56355,-0.46554
5.3112,-0.82602,0.56364,-0.46558
5.3113,-0.82595,0.56374,-0.46562
5.3114,-0.82589,0.56383,-0.46566
5.3115,-0.82582,0.56393,-0.46571
5.3116,-0.82576,0.56402,-0.46575
5.3118,-0.82569,0.56412,-0.46579
5.3119,-0.82563,0.56421,-0.46583
5.312,-0.82556,0.56431,-0.46587
5.3121,-0.8255,0.56441,-0.46592
5.3122,-0.82543,0.5645,-0.46596
5.3123,-0.82537,0.5646,-0.466
5.3124,-0.8253,0.56469,-0.46604
5.3126,-0.82524,0.56479,-0.46608
5.3127,-0.82517,0.56488,-0.46612
5.3128,-0.82511,0.56498,-0.46617
5.3129,-0.82504,0.56507,-0.46621
5.313,-0.82498,0.56517,-0.46625
5.3131,-0.82491,0.56526,-0.46629
5.3133,-0.82484,0.56536,-0.46633
5.3134,-0.82478,0.56546,-0.46638
5.3135,-0.82471,0.56555,-0.46642
5.3136,-0.82465,0.56565,-0.46646
5.3137,-0.82458,0.56574,-0.4665
5.3138,-0.82452,0.56584,-0.46654
5.314,-0.82445,0.56593,-0.46658
5.3141,-0.82439,0.56603,-0.46663
5.3142,-0.82432,0.56612,-0.46667
5.3143,-0.82426,0.56622,-0.46671
5.3144,-0.82419,0.56631,-0.46675
5.3145,-0.82412,0.56641,-0.46679
5.3146,-0.82406,0.5665,-0.46683
5.3148,-0.82399,0.5666,-0.46687
5.3149,-0.82393,0.56669,-0.46692
5.315,-0.82386,0.56679,-0.46696
5.3151,-0.8238,0.56689,-0.467
5.3152,-0.82373,0.56698,-0.46704
5.3153,-0.82367,0.56708,-0.46708
5.3155,-0.8236,0.56717,-0.46712
5.3156,-0.82353,0.56727,-0.46716
5.3157,-0.82347,0.56736,-0.4672
5.3158,-0.8234,0.56746,-0.46725
5.3159,-0.82334,0.56755,-0.46729
5.316,-0.82327,0.56765,-0.46733
5.3162,-0.82321,0.56774,-0.46737
5.3163,-0.82314,0.56784,-0.46741
5.3164,-0.82307,0.56793,-0.46745
5.3165,-0.82301,0.56803,-0.46749
5.3166,-0.82294,0.56812,-0.46753
5.3167,-0.82288,0.56822,-0.46757
5.3168,-0.82281,0.56831,-0.46762
5.317,-0.82275,0.56841,-0.46766
5.3171,-0.82268,0.5685,-0.4677
5.3172,-0.82261,0.5686,-0.46774
5.3173,-0.82255,0.56869,-0.46778
5.3174,-0.82248,0.56879,-0.46782
5.3175,-0.82242,0.56888,-0.46786
5.3177,-0.82235,0.56898,-0.4679
5.3178,-0.82229,0.56907,-0.46794
5.3179,-0.82222,0.56917,-0.46798
5.318,-0.82215,0.56927,-0.46802
5.3181,-0.82209,0.56936,-0.46806
5.3182,-0.82202,0.56946,-0.4681
5.3183,-0.82196,0.56955,-0.46815
5.3185,-0.82189,0.56965,-0.46819
5.3186,-0.82182,0.56974,-0.46823
5.3187,-0.82176,0.56984,-0.46827
5.3188,-0.82169,0.56993,-0.46831
5.3189,-0.82163,0.57003,-0.46835
